borehole_id,easting,northing,depth_m,depth_top_m,depth_bot_m,soil_layer,soil_desc,consistency,su_kpa,su_method,spt_n,unit_weight,plasticity_idx,liquid_limit,plastic_limit,water_content,source_file,notes
OW-12,660382.0,1521765.0,50.94,50.49,51.39,SS,"Dense to very dense silty SAND / SAND with silt, grey and greyish brown, fine to",Very Dense,,,62,,,,,,OW-12.pdf,
OW-12,660382.0,1521765.0,52.45,52.0,52.9,SS,"Dense to very dense silty SAND / SAND with silt, grey and greyish brown, fine to",Very Dense,,,62,,,,,,OW-12.pdf,
OW-12,660382.0,1521765.0,53.95,53.5,54.4,SS,"Dense to very dense silty SAND / SAND with silt, grey and greyish brown, fine to",Dense,,,46,,,,,,OW-12.pdf,
OW-12,660382.0,1521765.0,55.45,55.0,55.9,SS,"Dense to very dense silty SAND / SAND with silt, grey and greyish brown, fine to",Dense,,,50,,,,,,OW-12.pdf,
OW-12,660382.0,1521765.0,56.95,56.5,57.4,SS,"Dense to very dense silty SAND / SAND with silt, grey and greyish brown, fine to",Very Dense,,,61,,,,,,OW-12.pdf,
OW-12,660382.0,1521765.0,58.45,58.0,58.9,SS,"Dense to very dense silty SAND / SAND with silt, grey and greyish brown, fine to",Very Dense,,,56,,,,,,OW-12.pdf,
OW-12,660382.0,1521765.0,59.95,59.5,60.4,MG,End of Borehole,Hard,,,55,,,,,,OW-12.pdf,
OW-13,660389.0,1521730.0,2.96,2.51,3.41,SC,"Stiff CLAY, grey, high plasticity (CH) Medium stiff CLAY, grey, high plasticity (CH)",Stiff,51.7,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,4.46,4.01,4.91,VSC,"Stiff CLAY, grey, high plasticity (CH) Medium stiff CLAY, grey, high plasticity (CH) Very soft to soft CLAY, except medium",Medium,28.0,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,5.96,5.51,6.41,VSC,"Medium stiff CLAY, grey, high plasticity (CH) Very soft to soft CLAY, except medium stiff clay for ST-6, trace of sand, grey, high",Soft,20.5,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,7.45,7.0,7.9,VSC,"Medium stiff CLAY, grey, high plasticity (CH) Very soft to soft CLAY, except medium stiff clay for ST-6, trace of sand, grey, high",Very Soft,13.5,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,8.96,8.51,9.41,VSC,"Medium stiff CLAY, grey, high plasticity (CH) Very soft to soft CLAY, except medium stiff clay for ST-6, trace of sand, grey, high",Medium,27.8,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,10.45,10.0,10.9,VSC,"Medium stiff CLAY, grey, high plasticity (CH) Very soft to soft CLAY, except medium stiff clay for ST-6, trace of sand, grey, high",Medium,27.8,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,11.95,11.5,12.4,VSC,"Medium stiff CLAY, grey, high plasticity (CH) Very soft to soft CLAY, except medium stiff clay for ST-6, trace of sand, grey, high",Stiff,69.9,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,13.45,13.0,13.9,SC,"Stiff to very stiff CLAY, trace of sand, brown, high plasticity (CH)",Stiff,69.9,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,14.95,14.5,15.4,SC,"Stiff to very stiff CLAY, trace of sand, brown, high plasticity (CH)",Very Soft,13.0,ST,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,15.42,14.97,15.87,SC,"Stiff to very stiff CLAY, trace of sand, brown, high plasticity (CH)",Stiff,,,13,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,16.43,15.98,16.88,SC,"Stiff to very stiff CLAY, trace of sand, brown, high plasticity (CH)",Very Stiff,,,22,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,17.92,17.47,18.37,SC,"Stiff to very stiff CLAY, trace of sand, brown, high plasticity (CH)",Very Stiff,,,26,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,19.42,18.97,19.87,MSC,"Hard CLAY, little sand at SS-4, brown, high plasticity (CH)",Hard,,,31,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,20.92,20.47,21.37,MSC,"Hard CLAY, little sand at SS-4, brown, high plasticity (CH)",Hard,,,34,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,22.42,21.97,22.87,MSC,"Hard CLAY, little sand at SS-4, brown, high plasticity (CH)",Hard,,,65,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,23.92,23.47,24.37,SS,"Very stiff silty CLAY, little sand at SS-8, brown, low plasticity (CL)",Medium Dense,,,25,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,25.42,24.97,25.87,SS,"Very stiff silty CLAY, little sand at SS-8, brown, low plasticity (CL)",Medium Dense,,,29,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,26.91,26.46,27.36,MSC,"Hard silty CLAY with sand, brown, low plasticity (CL)",Hard,,,32,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,28.42,27.97,28.87,MSC,"Hard silty CLAY with sand, brown, low plasticity (CL)",Hard,,,35,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,29.91,29.46,30.36,MSC,"Hard silty CLAY with sand, brown, low plasticity (CL)",Hard,,,45,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,31.41,30.96,31.86,MSC,"Hard silty sandy CLAY, brown, low plasticity (CL) Very dense silty SAND, grey, fine to",Hard,,,47,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,32.91,32.46,33.36,MSC,"Hard silty sandy CLAY, brown, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",Hard,,,64,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,34.41,33.96,34.86,MSC,"Hard silty sandy CLAY, brown, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",Hard,,,69,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,35.91,35.46,36.36,MSC,"Hard silty sandy CLAY, brown, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",Hard,,,69,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,37.41,36.96,37.86,MSC,"Hard silty sandy CLAY, brown, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",,,,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,38.91,38.46,39.36,MSC,"Hard silty sandy CLAY, brown, low plasticity (CL) Very dense silty SAND, grey, fine to medium grained (SM)",,,,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,47.93,47.48,48.38,MSC,"Hard silty CLAY with sand, sandy clay for SS-30, brown, low plasticity (CL)",,,,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,49.44,48.99,49.89,MSC,"Hard silty CLAY with sand, sandy clay for SS-30, brown, low plasticity (CL)",,,,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,50.93,50.48,51.38,MSC,"Hard silty CLAY with sand, sandy clay for SS-30, brown, low plasticity (CL)",,,,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,52.43,51.98,52.88,MSC,"Hard silty CLAY with sand, sandy clay for SS-30, brown, low plasticity (CL)",Hard,,,67,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,53.94,53.49,54.39,MSC,"Hard silty CLAY with sand, sandy clay for SS-30, brown, low plasticity (CL)",Hard,,,67,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,55.44,54.99,55.89,MSC,"Hard silty CLAY with sand, sandy clay for SS-30, brown, low plasticity (CL)",Hard,,,67,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,56.94,56.49,57.39,MSC,"Hard silty CLAY with sand, sandy clay for SS-30, brown, low plasticity (CL)",,,,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,58.44,57.99,58.89,MSC,"Hard silty CLAY with sand, sandy clay for SS-30, brown, low plasticity (CL)",,,,,,,,,,OW-13.pdf,
OW-13,660389.0,1521730.0,59.94,59.49,60.39,MG,End of Borehole,,,,,,,,,,OW-13.pdf,
OW-14,660506.0,1521771.0,1.46,1.01,1.91,MG,Ground Surface Fill Material / Top Soil,Soft,22.2,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,2.96,2.51,3.41,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,22.2,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,4.46,4.01,4.91,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Very Soft,13.2,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,5.96,5.51,6.41,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,15.7,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,7.46,7.01,7.91,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Soft,24.5,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,8.97,8.52,9.42,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Very Soft,14.1,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,10.47,10.02,10.92,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Very Soft,14.1,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,11.97,11.52,12.42,VSC,"Very soft to soft CLAY, trace of sand, grey, high plasticity (CH)",Very Soft,9.8,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,13.47,13.02,13.92,SC,"Medium stiff CLAY, few sand, grey, high plasticity (CH) Very stiff CLAY, trace of sand, grey and",Medium,39.3,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,14.97,14.52,15.42,SC,"Medium stiff CLAY, few sand, grey, high plasticity (CH) Very stiff CLAY, trace of sand, grey and brown, high plasticity (CH)",Medium,25.0,ST,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,15.45,15.0,15.9,SC,"Medium stiff CLAY, few sand, grey, high plasticity (CH) Very stiff CLAY, trace of sand, grey and brown, high plasticity (CH)",Very Stiff,,,25,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,16.45,16.0,16.9,SC,"Medium stiff CLAY, few sand, grey, high plasticity (CH) Very stiff CLAY, trace of sand, grey and brown, high plasticity (CH)",Very Stiff,,,24,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,17.95,17.5,18.4,SC,"Medium stiff CLAY, few sand, grey, high plasticity (CH) Very stiff CLAY, trace of sand, grey and brown, high plasticity (CH)",Very Stiff,,,29,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,19.45,19.0,19.9,MSC,"Hard silty CLAY, trace to few sand, brown, high to low plasticity (CH, CL)",Hard,,,34,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,20.96,20.51,21.41,MSC,"Hard silty CLAY, trace to few sand, brown, high to low plasticity (CH, CL)",Hard,,,42,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,22.46,22.01,22.91,MSC,"Hard silty CLAY, trace to few sand, brown, high to low plasticity (CH, CL)",Hard,,,62,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,23.96,23.51,24.41,MSC,"Hard silty CLAY, trace to few sand, brown, high to low plasticity (CH, CL)",Hard,,,42,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,25.46,25.01,25.91,MSC,"Stiff silty CLAY, few sand, grey, low plasticity (CL) Hard silty CLAY, trace to few sand, brown,",Stiff,,,14,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,26.96,26.51,27.41,MSC,"Stiff silty CLAY, few sand, grey, low plasticity (CL) Hard silty CLAY, trace to few sand, brown, low plasticity (CL)",Hard,,,31,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,28.47,28.02,28.92,MSC,"Stiff silty CLAY, few sand, grey, low plasticity (CL) Hard silty CLAY, trace to few sand, brown, low plasticity (CL)",Hard,,,41,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,29.97,29.52,30.42,SS,"Dense to very dense silty SAND / SAND with silt, grey and light brown, fine to",Dense,,,49,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,31.47,31.02,31.92,SS,"Dense to very dense silty SAND / SAND with silt, grey and light brown, fine to",Very Dense,,,64,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,32.97,32.52,33.42,SS,"Dense to very dense silty SAND / SAND with silt, grey and light brown, fine to",Dense,,,38,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,34.47,34.02,34.92,SS,"Dense to very dense silty SAND / SAND with silt, grey and light brown, fine to",Dense,,,39,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,35.97,35.52,36.42,SS,"Dense to very dense silty SAND / SAND with silt, grey and light brown, fine to",Dense,,,39,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,37.48,37.03,37.93,SS,"Dense to very dense silty SAND / SAND with silt, grey and light brown, fine to",,,,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,38.98,38.53,39.43,MSC,"Hard silty CLAY, trace to few sand, brown and grey, low plasticity (CL)",,,,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,47.93,47.48,48.38,MG,,,,,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,49.44,48.99,49.89,MG,,,,,,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,50.93,50.48,51.38,MG,,Hard,,,74,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,52.44,51.99,52.89,MG,,Hard,,,74,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,53.93,53.48,54.38,MG,,Hard,,,59,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,55.43,54.98,55.88,MG,,Hard,,,57,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,56.94,56.49,57.39,MG,,Hard,,,40,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,58.43,57.98,58.88,MSC,"Hard silty CLAY, few sand, grey, low plasticity (CL) Very dense SAND with silt, light brown,",Hard,,,40,,,,,,OW-14.pdf,
OW-14,660506.0,1521771.0,59.93,59.48,60.38,SS,"Very dense SAND with silt, light brown, fine to medium grained (SP-SM) End of Borehole",Dense,,,40,,,,,,OW-14.pdf,
OW-15,661252.0,1521750.0,1.46,1.01,1.91,MG,Ground Surface Fill Material / Top Soil,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,2.96,2.51,3.41,VSC,"Sand with silt, may be fill material, grey, fine and coarse grained (SP-SM) Very soft to soft CLAY, except medium",Soft,23.3,ST,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,4.46,4.01,4.91,VSC,"fine and coarse grained (SP-SM) Very soft to soft CLAY, except medium stiff clay for ST-4, trace of sand, grey, high",Soft,23.3,ST,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,5.96,5.51,6.41,VSC,"fine and coarse grained (SP-SM) Very soft to soft CLAY, except medium stiff clay for ST-4, trace of sand, grey, high",Medium,30.2,ST,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,7.47,7.02,7.92,VSC,"fine and coarse grained (SP-SM) Very soft to soft CLAY, except medium stiff clay for ST-4, trace of sand, grey, high",Soft,15.7,ST,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,8.97,8.52,9.42,VSC,"fine and coarse grained (SP-SM) Very soft to soft CLAY, except medium stiff clay for ST-4, trace of sand, grey, high",Very Soft,8.2,ST,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,10.47,10.02,10.92,VSC,"fine and coarse grained (SP-SM) Very soft to soft CLAY, except medium stiff clay for ST-4, trace of sand, grey, high",Soft,23.8,ST,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,11.97,11.52,12.42,SC,"Medium stiff CLAY, few sand, grey, high plasticity (CH) Stiff to very stiff sitly CLAY, trace of sand,",Medium,25.1,ST,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,13.47,13.02,13.92,SC,"plasticity (CH) Stiff to very stiff sitly CLAY, trace of sand, except silty clay with sand for SS-5, grey,",Soft,15.0,ST,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,13.95,13.5,14.4,SC,"plasticity (CH) Stiff to very stiff sitly CLAY, trace of sand, except silty clay with sand for SS-5, grey,",Very Stiff,,,17,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,14.95,14.5,15.4,SC,"plasticity (CH) Stiff to very stiff sitly CLAY, trace of sand, except silty clay with sand for SS-5, grey,",Very Stiff,,,17,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,16.45,16.0,16.9,SC,"plasticity (CH) Stiff to very stiff sitly CLAY, trace of sand, except silty clay with sand for SS-5, grey,",Very Stiff,,,21,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,17.95,17.5,18.4,SC,"plasticity (CH) Stiff to very stiff sitly CLAY, trace of sand, except silty clay with sand for SS-5, grey,",Very Stiff,,,25,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,19.46,19.01,19.91,SC,"plasticity (CH) Stiff to very stiff sitly CLAY, trace of sand, except silty clay with sand for SS-5, grey,",Very Stiff,,,26,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,20.96,20.51,21.41,MSC,"Hard silty CLAY, trace of sand, greyish brown, low plasticity (CL)",Hard,,,33,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,22.46,22.01,22.91,MSC,"Hard silty CLAY, trace of sand, greyish brown, low plasticity (CL) Very stiff silty CLAY, trace of sand, greyish brown, low plasticity (CL)",Very Stiff,,,24,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,23.96,23.51,24.41,MSC,"Hard silty CLAY, trace of sand, greyish brown, low plasticity (CL) Very stiff silty CLAY, trace of sand, greyish brown, low plasticity (CL)",Very Stiff,,,25,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,25.46,25.01,25.91,MSC,"brown, low plasticity (CL) Hard silty CLAY with sand, greyish brown, low plasticity (CL)",Hard,,,31,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,26.97,26.52,27.42,MSC,"brown, low plasticity (CL) Hard silty CLAY with sand, greyish brown, low plasticity (CL)",Hard,,,40,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,28.47,28.02,28.92,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Dense,,,48,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,29.97,29.52,30.42,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,64,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,31.47,31.02,31.92,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,60,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,32.97,32.52,33.42,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,55,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,34.47,34.02,34.92,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Very Dense,,,53,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,35.98,35.53,36.43,SS,"Dense to very dense silty SAND / SAND with silt, greyish brown and grey, fine to",Dense,,,43,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,37.48,37.03,37.93,MSC,"Hard silty CLAY / CLAY with sand, grey, trace to few sand, except sandy clay for",Hard,,,62,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,38.98,38.53,39.43,MSC,"Hard silty CLAY / CLAY with sand, grey, trace to few sand, except sandy clay for",Hard,,,72,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,47.94,47.49,48.39,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,49.43,48.98,49.88,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,50.94,50.49,51.39,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,52.44,51.99,52.89,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,53.94,53.49,54.39,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,55.44,54.99,55.89,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,56.93,56.48,57.38,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,58.44,57.99,58.89,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,59.94,59.49,60.39,MG,,,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,61.43,60.98,61.88,SS,"Very dense silty SAND / SAND with silt, grey, fine grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,62.94,62.49,63.39,SS,"Very dense silty SAND / SAND with silt, grey, fine grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,64.43,63.98,64.88,SS,"Very dense silty SAND / SAND with silt, grey, fine grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,65.93,65.48,66.38,SS,"Very dense silty SAND / SAND with silt, grey, fine grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,67.44,66.99,67.89,SS,"Very dense silty SAND / SAND with silt, grey, fine to medium grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,68.93,68.48,69.38,SS,"Very dense silty SAND / SAND with silt, grey, fine to medium grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,70.44,69.99,70.89,SS,"Very dense silty SAND / SAND with silt, grey, fine to medium grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,71.93,71.48,72.38,SS,"Very dense silty SAND / SAND with silt, grey, fine to medium grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,73.43,72.98,73.88,SS,"Very dense silty SAND / SAND with silt, grey, fine to medium grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,74.94,74.49,75.39,SS,"Very dense silty SAND / SAND with silt, grey, fine to medium grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,76.43,75.98,76.88,SS,"Very dense silty SAND / SAND with silt, grey, fine grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,77.93,77.48,78.38,SS,"Very dense silty SAND / SAND with silt, grey, fine grained (SM, SP-SM)",,,,,,,,,,OW-15.pdf,
OW-15,661252.0,1521750.0,79.49,79.04,79.94,MG,End of Borehole,,,,,,,,,,OW-15.pdf,
OW-16,661342.0,1521674.0,1.46,1.01,1.91,MG,Ground Surface Fill Material / Top Soil,Very Soft,9.5,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,2.96,2.51,3.41,VSC,"Very soft to soft CLAY, trace of sand, little sand for ST-8, grey, high plasticity (CH)",Very Soft,9.5,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,4.46,4.01,4.91,VSC,"Very soft to soft CLAY, trace of sand, little sand for ST-8, grey, high plasticity (CH)",Very Soft,12.5,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,5.96,5.51,6.41,VSC,"Very soft to soft CLAY, trace of sand, little sand for ST-8, grey, high plasticity (CH)",Very Soft,12.6,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,7.46,7.01,7.91,VSC,"Very soft to soft CLAY, trace of sand, little sand for ST-8, grey, high plasticity (CH)",Soft,22.4,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,8.97,8.52,9.42,VSC,"Very soft to soft CLAY, trace of sand, little sand for ST-8, grey, high plasticity (CH)",Soft,16.6,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,10.47,10.02,10.92,VSC,"Very soft to soft CLAY, trace of sand, little sand for ST-8, grey, high plasticity (CH)",Soft,18.8,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,11.97,11.52,12.42,VSC,"Very soft to soft CLAY, trace of sand, little sand for ST-8, grey, high plasticity (CH)",Very Soft,14.9,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,13.47,13.02,13.92,SC,"Medium stiff CLAY, few sand, grey, high plasticity (CH) Very stiff silty CLAY, trace of sand, little",Medium,43.6,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,14.97,14.52,15.42,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Soft,18.0,ST,,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,15.45,15.0,15.9,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Medium Dense,,,18,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,16.45,16.0,16.9,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Medium Dense,,,19,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,17.95,17.5,18.4,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Medium Dense,,,26,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,19.45,19.0,19.9,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Medium Dense,,,25,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,20.96,20.51,21.41,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Medium Dense,,,26,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,22.46,22.01,22.91,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Medium Dense,,,20,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,23.96,23.51,24.41,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Medium Dense,,,19,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,25.46,25.01,25.91,SS,"plasticity (CH) Very stiff silty CLAY, trace of sand, little sand for SS-5, light greyish brown to light",Medium Dense,,,23,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,26.96,26.51,27.41,MSC,"Hard silty CLAY with sand, brown, low plasticity (CL) Medium dense to dense silty SAND /",Hard,,,36,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,28.47,28.02,28.92,SS,"plasticity (CL) Medium dense to dense silty SAND / SAND with silt, brown and light grey, fine",Dense,,,39,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,29.97,29.52,30.42,SS,"plasticity (CL) Medium dense to dense silty SAND / SAND with silt, brown and light grey, fine",Dense,,,39,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,31.47,31.02,31.92,SS,"plasticity (CL) Medium dense to dense silty SAND / SAND with silt, brown and light grey, fine",Dense,,,49,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,32.97,32.52,33.42,SS,"plasticity (CL) Medium dense to dense silty SAND / SAND with silt, brown and light grey, fine",Very Dense,,,52,,,,,,OW-16.pdf,
OW-16,661342.0,1521674.0,34.47,34.02,34.92,SS,"plasticity (CL) Medium dense to dense silty SAND / SAND with silt, brown and light grey, fine",Medium Dense,,,21,,,,,,OW-16.pdf,
